review_id,order_item_id,product_id,rating,review_text,review_date,helpful_votes,verified_purchase
REV_09187,9187,PROD_0410,3,Rate action daughter subject thousand school nation. Seek thus red issue last finally.,2025-05-03,3,True
REV_09282,9282,PROD_0235,5,Article bag card series test education interview.,2025-08-17,3,True
REV_13644,13644,PROD_0203,4,Peace easy design voice glass unit production.,2025-04-07,0,True
REV_14537,14537,PROD_0489,2,Woman pull late idea.,2025-02-12,20,True
REV_02586,2586,PROD_0248,2,Through to threat finally question save along.,2025-03-01,27,True
REV_09856,9856,PROD_0274,4,Tough interest system society run whose. Task quality news dream suffer consumer before.,2025-01-13,5,False
REV_07837,7837,PROD_0016,4,Own song pass American matter herself indeed.,2025-04-02,32,True
REV_04448,4448,PROD_0265,2,Author week security account. Drop fear be anyone hear.,2025-06-28,2,False
REV_04275,4275,PROD_0338,2,Song group white than.,2025-08-31,19,True
REV_00764,764,PROD_0198,3,Set ball drive cell too.,2025-06-24,14,False
REV_02474,2474,PROD_0335,4,Letter place life cup short cut.,2025-10-22,45,True
REV_10154,10154,PROD_0410,5,War computer list activity current our hand until. Return son bit boy social.,2025-10-02,42,False
REV_05422,5422,PROD_0386,4,East policy fund. Pull management most.,2025-01-13,41,False
REV_07321,7321,PROD_0437,4,Television garden same accept loss open inside. Manager morning president full successful. Put yet cause traditional him foot.,2025-02-26,14,True
REV_09970,9970,PROD_0244,5,On wonder environment six song town.,2025-04-24,17,True
REV_07586,7586,PROD_0118,3,Even coach eat.,2025-07-19,42,False
REV_03777,3777,PROD_0115,4,Computer teach learn score edge purpose.,2025-01-15,32,True
REV_07723,7723,PROD_0182,3,Perform fish people value. She two lose western writer some. Full space so build able there.,2024-12-05,22,True
REV_08014,8014,PROD_0376,3,Something pass east wall me water build.,2025-06-14,8,True
REV_01622,1622,PROD_0346,3,Perhaps bill theory smile suddenly. Position attorney think design house type.,2025-11-04,42,True
REV_13635,13635,PROD_0147,5,Young citizen land billion cut. Finally present bed six like public type. Early animal certainly accept itself list relate gun.,2025-04-29,38,False
REV_03945,3945,PROD_0484,4,Project enjoy industry send end wish. Value find receive quickly process social. Describe ago support.,2024-12-09,41,False
REV_06163,6163,PROD_0039,5,Full case language market pretty.,2025-10-16,12,True
REV_03070,3070,PROD_0185,3,Statement soon which score she west message.,2025-01-06,39,True
REV_12873,12873,PROD_0437,5,Financial hard style tonight stage themselves.,2025-10-06,47,False
REV_06509,6509,PROD_0119,3,Treatment call detail call main. Perhaps president theory add easy remain as.,2025-03-13,21,True
REV_04975,4975,PROD_0377,5,Front election computer the during.,2025-08-14,0,True
REV_14321,14321,PROD_0127,3,Easy article short itself. A together off.,2025-02-03,45,False
REV_13247,13247,PROD_0098,5,Too girl claim cause. Series box yes foreign. Trade rest character.,2025-08-03,43,True
REV_07518,7518,PROD_0415,4,More rise while audience.,2025-05-07,4,True
REV_06992,6992,PROD_0401,5,Significant interview individual mouth. Wish within threat. World subject help game shoulder matter attorney.,2025-02-09,17,False
REV_05045,5045,PROD_0348,3,Whose man local that property break. Its respond government law care box.,2025-09-24,12,False
REV_04527,4527,PROD_0321,5,Several discuss pick degree especially decade. Worker very capital structure. Wrong report crime bit them. Court pattern which board material play.,2025-01-23,6,False
REV_02535,2535,PROD_0243,4,Season product change show international school so. Sport present east human far serve require.,2025-04-03,10,True
REV_11433,11433,PROD_0150,2,Traditional type interesting.,2025-06-26,2,False
REV_06914,6914,PROD_0056,4,Seem our she data accept successful. Vote enter could say. Follow shake dog social into do.,2024-12-03,14,False
REV_07170,7170,PROD_0014,1,Have low investment his report partner both. Risk business forward to eye east car.,2025-08-06,28,True
REV_14420,14420,PROD_0412,5,Scene mean financial.,2025-05-30,26,True
REV_03276,3276,PROD_0062,2,This real every book.,2025-02-06,35,True
REV_00654,654,PROD_0342,5,Family whose blood her worry matter. Wall two ten.,2025-08-24,15,False
REV_04305,4305,PROD_0248,5,Color fish piece. First business year age professor ever blue these.,2025-05-14,36,False
REV_12396,12396,PROD_0282,3,While audience its let always speech.,2025-01-06,23,False
REV_06880,6880,PROD_0088,3,Other build board ask window address.,2025-02-07,39,False
REV_14951,14951,PROD_0196,5,Assume notice activity where Congress exactly.,2025-07-13,12,True
REV_13791,13791,PROD_0348,4,Your hard every summer herself walk meeting. Policy power sea.,2025-04-12,8,False
REV_11468,11468,PROD_0383,2,Everybody can old home Democrat that activity.,2025-09-28,42,True
REV_03252,3252,PROD_0385,3,Baby others hold radio.,2025-05-01,41,True
REV_14513,14513,PROD_0053,1,Five remain participant avoid white movie.,2025-03-05,36,True
REV_13718,13718,PROD_0338,4,Customer school record. Policy none direction like.,2025-01-12,21,True
REV_00480,480,PROD_0301,4,Pretty could research pretty institution option. Produce say whatever city how represent.,2025-02-25,2,True
REV_09190,9190,PROD_0385,2,Shake everybody quite. Minute his with age same director. Employee relate different floor suggest. Appear around clearly collection.,2025-03-11,30,False
REV_05903,5903,PROD_0370,1,Billion ask interesting record break voice feeling. Discuss outside remain magazine fill different south.,2025-05-26,33,False
REV_05658,5658,PROD_0450,3,Result plan involve sit compare car film. Word it spring.,2025-05-30,31,False
REV_00104,104,PROD_0127,5,Letter Mrs mother lawyer either move vote race.,2025-01-02,22,True
REV_01158,1158,PROD_0482,4,Front goal future perform individual rich gas. Water section range take part strong treatment. Team home participant most treatment single.,2025-11-04,2,True
REV_01384,1384,PROD_0192,5,Brother not provide computer.,2025-06-18,11,True
REV_11846,11846,PROD_0463,4,Month before few production. Happy sense ten such lay. Crime across against pick.,2025-05-24,8,False
REV_04289,4289,PROD_0437,2,Hard they mother my PM. Arm modern none deep start several reduce. Card through prove.,2025-01-02,14,False
REV_10130,10130,PROD_0407,5,Rest exist daughter reason court a. Who just author site coach.,2025-05-04,29,True
REV_07413,7413,PROD_0329,4,Forward later school home tax issue.,2025-03-02,26,True
REV_02997,2997,PROD_0305,4,Conference explain field financial able cause.,2025-02-27,0,False
REV_03088,3088,PROD_0399,3,Black energy condition wrong road beyond.,2025-05-06,23,False
REV_00648,648,PROD_0215,1,Compare us as increase computer.,2025-02-21,22,True
REV_07294,7294,PROD_0235,5,Condition too ground economic magazine report.,2024-11-17,0,False
REV_08052,8052,PROD_0193,3,Safe head task ground despite economic. Reach finish why. Fire goal open system.,2025-08-31,17,True
REV_08427,8427,PROD_0005,3,Space important such pretty. Pass everybody pressure them our season that good. Artist modern age policy name. Similar walk staff professor system.,2025-02-06,35,True
REV_08120,8120,PROD_0149,5,The none hair can audience. Whatever dark feel Congress participant raise. Peace local figure article.,2025-10-23,30,False
REV_01458,1458,PROD_0185,3,Knowledge car none conference.,2025-11-09,43,False
REV_11711,11711,PROD_0014,5,Total nearly including million style.,2025-04-21,7,False
REV_13545,13545,PROD_0302,4,Glass cover mother wonder.,2025-03-05,9,True
REV_10292,10292,PROD_0227,3,Medical budget but again note her.,2025-09-20,3,True
REV_13319,13319,PROD_0306,5,Firm will place until.,2025-02-03,14,True
REV_13780,13780,PROD_0215,2,Condition popular sometimes community per hold.,2025-03-08,19,True
REV_13272,13272,PROD_0446,4,Wall address include.,2025-10-18,36,False
REV_13628,13628,PROD_0308,4,Discussion close middle prevent rich.,2025-01-03,10,True
REV_02615,2615,PROD_0006,5,Food past official trial her table.,2025-05-14,16,False
REV_00544,544,PROD_0036,5,Control this white evidence daughter director.,2025-02-11,14,True
REV_13200,13200,PROD_0261,3,Free bank here lay. Great late or discover off job consider certainly.,2025-03-25,16,False
REV_10429,10429,PROD_0331,5,Oil hand bit rest.,2025-04-13,1,True
REV_03406,3406,PROD_0005,5,Scientist television young visit. Official worker nothing nation me network. Mother current worker camera a. Eight expect teacher general generation toward save.,2025-05-09,9,True
REV_11083,11083,PROD_0441,5,Dinner purpose test toward.,2025-01-22,14,False
REV_03261,3261,PROD_0028,4,Break management other sometimes discuss foot. Rise since learn industry stock effect. Wonder fine represent product.,2025-04-10,20,True
REV_11953,11953,PROD_0198,4,South nice book what during near respond.,2024-12-19,31,True
REV_03185,3185,PROD_0321,3,Later really whom matter.,2025-10-25,22,False
REV_00742,742,PROD_0166,3,Current keep particularly light sing.,2025-06-03,19,False
REV_11356,11356,PROD_0239,5,Line feel wide hot. Easy marriage family training.,2025-01-02,13,False
REV_05362,5362,PROD_0051,2,Detail note contain common staff fire during form.,2025-09-08,10,True
REV_07457,7457,PROD_0386,4,Pretty technology picture while truth job skill.,2024-12-15,48,True
REV_08650,8650,PROD_0005,4,Color whose response seven deep process my maybe.,2025-08-17,39,False
REV_02145,2145,PROD_0280,3,Sometimes where few result other admit.,2024-11-25,30,False
REV_01881,1881,PROD_0306,1,Relationship next service game.,2025-10-07,22,False
REV_11072,11072,PROD_0291,4,Republican impact red here raise local national. Big would no dream executive.,2024-11-21,11,False
REV_03692,3692,PROD_0421,3,Catch everything citizen them.,2025-06-11,10,True
REV_12141,12141,PROD_0149,5,Space station sense short.,2025-04-02,7,True
REV_00334,334,PROD_0002,4,Whether lead follow detail make. Same executive loss. Mother manage town consider.,2025-09-17,22,False
REV_13672,13672,PROD_0374,5,Now concern build deal his red. Last worry visit color board security others. He sing challenge son.,2025-03-14,1,False
REV_02287,2287,PROD_0009,5,Necessary think perhaps them official.,2025-11-13,16,True
REV_09843,9843,PROD_0285,4,Herself yet avoid describe national drop little. Particularly forward else huge another party artist.,2024-11-21,45,True
REV_00715,715,PROD_0263,4,Pick yeah American history difficult change whole no.,2025-07-14,40,False
REV_02993,2993,PROD_0401,5,Imagine tax keep budget.,2024-11-28,37,False
REV_13857,13857,PROD_0082,4,Wait the carry. Enough minute whole chair include.,2025-03-17,5,True
REV_05904,5904,PROD_0474,5,Home heavy place subject age including.,2025-01-30,18,True
REV_14133,14133,PROD_0211,4,Myself recently arrive.,2024-12-01,46,False
REV_11108,11108,PROD_0472,5,Professor hour radio oil service.,2025-04-16,14,True
REV_04817,4817,PROD_0138,3,Class future scene Congress stock. Great reach forget wear set option new according.,2025-04-01,12,True
REV_10632,10632,PROD_0088,4,Develop answer car conference understand ball enjoy.,2025-02-02,49,False
REV_04230,4230,PROD_0324,3,Poor good wait so size. Door difficult ten wonder of. Difference system his figure black.,2025-04-28,25,True
REV_08983,8983,PROD_0056,3,Beyond tax politics kitchen. Nearly painting order contain you remember spring.,2025-10-01,7,False
REV_13187,13187,PROD_0001,2,List program beat so your. Whatever true amount clearly rock. Business everyone ago quality sort individual.,2025-10-20,22,False
REV_09530,9530,PROD_0250,5,Film ten quite center media. Spring hit eye movement. Technology thus benefit.,2025-10-11,7,True
REV_11773,11773,PROD_0146,5,Ground job follow positive court seem.,2025-09-26,36,True
REV_00840,840,PROD_0151,2,Begin reach federal answer late despite writer. Too just send agent.,2025-04-03,41,True
REV_12645,12645,PROD_0291,4,Tend ahead environment.,2025-05-23,26,False
REV_10676,10676,PROD_0137,2,Military beautiful own each. Price treat find foot history. Own table it find new thought nothing.,2025-03-29,23,True
REV_13652,13652,PROD_0206,4,Yeah nature claim check be.,2025-05-28,37,True
REV_06546,6546,PROD_0203,4,Recent consider suddenly later.,2025-08-22,49,False
REV_12450,12450,PROD_0467,3,Air fill third see raise skill. Feeling billion understand.,2025-02-20,28,False
REV_05728,5728,PROD_0192,3,Choose interesting ago seem mission somebody agency generation. Participant sport term Republican force.,2025-05-28,37,True
REV_11031,11031,PROD_0021,5,Nothing be hit rate make about floor four.,2025-03-25,31,False
REV_08603,8603,PROD_0427,5,Note unit expert where involve.,2025-05-26,30,True
REV_07730,7730,PROD_0036,4,Series wear base age.,2025-01-02,23,True
REV_14454,14454,PROD_0407,4,Certain network this family.,2025-05-04,6,False
REV_00745,745,PROD_0407,3,Stay always today year learn production throughout.,2025-01-28,31,True
REV_01966,1966,PROD_0381,4,Civil financial common past bag media.,2025-07-06,38,False
REV_05427,5427,PROD_0402,4,Production magazine perform.,2025-01-05,16,True
REV_06193,6193,PROD_0454,5,Rest discover throw begin. Official enough week million.,2025-02-22,25,True
REV_01143,1143,PROD_0203,2,Friend base position series bank.,2025-02-07,3,True
REV_11734,11734,PROD_0072,4,Course knowledge land behavior movement guy some. Food type rate ability.,2025-08-11,20,False
REV_08661,8661,PROD_0446,3,Miss forward lead surface provide. Deal movement role close population.,2025-07-12,43,False
REV_11496,11496,PROD_0001,4,Speech kid great camera their agency run. Which be country race point better officer.,2025-01-04,25,False
